,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,credit,Decile,TotalHP
7712,0,0,1,0,90000,1,4,4,1,1,0,1,0,18,1,1,6,2
7713,1,1,1,0,225000,1,4,1,1,1,0,0,0,18,2,1,8,1
7714,0,0,1,0,90000,2,1,1,1,1,1,1,0,3,2,0,6,3
7715,0,0,1,1,90000,4,4,1,1,1,0,0,1,8,3,2,6,1
7716,1,1,1,0,202500,4,4,1,1,1,0,0,0,16,2,2,8,1
7717,1,0,0,0,247500,0,4,1,4,1,0,0,1,16,2,0,8,1
7718,0,0,1,1,81000,0,4,3,1,1,0,0,1,18,2,2,5,1
7719,0,0,1,0,166500,0,4,3,1,1,0,1,0,8,1,2,7,2
7720,0,0,1,0,112500,1,4,1,1,1,0,1,0,18,2,0,6,2
7721,0,0,1,0,202500,0,4,1,1,1,0,0,0,10,2,2,8,1
7722,1,1,1,0,180000,4,1,1,1,1,0,0,0,18,2,2,8,1
7723,0,0,1,1,157500,4,4,1,1,1,0,0,0,2,3,2,7,1
7724,0,0,1,0,135000,1,4,4,1,1,0,0,1,18,1,2,7,1
7725,0,0,1,0,135000,0,1,3,1,1,0,0,0,14,1,2,7,1
7726,1,1,0,0,270000,0,4,1,1,1,1,1,0,10,2,2,8,3
7727,0,0,1,0,81000,4,4,3,1,1,0,1,0,18,1,2,5,2
7728,1,0,0,1,405000,4,4,1,5,1,0,0,0,4,3,2,8,1
7729,1,0,0,0,135000,4,4,1,1,1,1,0,0,6,2,2,7,2
7730,0,0,1,0,193500,4,4,1,1,1,0,0,0,18,2,2,8,1
7731,0,0,1,0,135000,0,4,1,1,1,0,1,0,2,2,0,7,2
7732,0,0,1,0,90000,4,4,1,1,1,1,0,0,14,2,1,6,2
7733,1,1,1,0,135000,4,1,1,1,1,0,0,0,14,2,2,7,1
7734,0,1,1,1,180000,0,1,1,1,1,0,0,1,3,3,1,8,1
7735,0,0,1,0,193500,0,4,1,1,1,0,0,0,14,2,2,8,1
7736,1,1,1,0,180000,0,4,1,1,1,0,0,0,4,2,2,8,1
7737,0,1,1,0,202500,0,2,1,1,1,1,1,1,0,2,0,8,3
7738,0,0,1,1,135000,0,4,4,2,1,0,0,0,3,2,2,7,1
7739,0,0,0,2,144000,4,4,1,1,1,0,0,0,11,4,2,7,1
7740,0,0,1,2,175500,4,4,0,2,1,0,1,0,6,4,0,7,2
7741,1,0,0,0,135000,4,4,1,1,1,0,0,0,18,2,2,7,1
7742,1,1,1,0,202500,0,1,1,1,1,1,0,0,18,2,2,8,2
7743,0,0,0,0,99000,4,1,1,1,1,0,0,0,18,2,2,6,1
7744,0,0,1,0,135000,0,4,1,1,1,1,1,0,14,2,0,7,3
7745,0,0,1,0,90000,1,4,3,1,1,0,0,0,18,1,2,6,1
7746,0,0,1,0,117000,1,1,1,1,1,0,1,0,18,2,1,6,2
7747,1,1,1,1,202500,4,2,1,1,1,0,0,0,18,3,1,8,1
7748,0,0,1,0,166500,0,1,4,1,1,0,0,0,1,1,2,7,1
7749,1,1,0,2,135000,4,4,1,1,1,1,1,0,4,4,2,7,3
7750,0,0,1,0,121500,1,4,1,1,1,0,0,0,18,2,2,7,1
7751,0,1,1,1,135000,0,4,1,1,1,0,0,0,6,3,2,7,1
7752,0,1,0,2,135000,4,1,1,1,1,0,0,0,0,4,1,7,1
7753,0,1,1,1,157500,4,1,1,5,1,0,0,1,6,3,2,7,1
7754,0,0,1,0,81000,4,4,1,1,1,1,0,0,14,2,2,5,2
7755,0,0,1,0,225000,1,4,1,1,1,0,0,0,18,2,0,8,1
7756,0,0,1,0,63000,2,4,0,1,1,0,0,0,2,2,2,4,1
7757,1,1,0,1,337500,2,1,1,1,1,0,0,0,18,3,2,8,1
7758,0,0,1,0,166500,4,1,3,1,1,0,0,0,6,1,1,7,1
7759,1,1,0,0,180000,4,4,3,1,1,0,0,0,8,1,2,8,1
7760,0,0,0,2,450000,4,1,1,1,1,0,0,0,3,4,2,8,1
7761,0,0,1,2,90000,2,4,0,1,1,1,0,0,3,4,2,6,2
7762,0,0,1,1,157500,4,4,1,2,1,0,0,0,14,3,2,7,1
7763,1,1,0,0,157500,4,1,2,1,1,1,1,0,0,1,1,7,3
7764,0,1,1,0,225000,4,1,1,1,1,0,0,0,3,2,2,8,1
7765,0,1,1,0,112500,4,4,1,1,1,0,0,0,14,2,1,6,1
7766,0,0,1,0,180000,4,1,3,1,1,0,0,0,11,1,2,8,1
7767,1,0,1,0,31500,1,4,1,1,1,0,0,0,18,2,1,1,1
7768,1,1,0,0,180000,4,4,1,1,1,0,0,0,18,2,0,8,1
7769,1,0,1,0,90000,4,4,1,1,1,0,1,1,8,2,1,6,2
7770,0,0,1,0,202500,0,4,1,2,1,0,0,0,8,2,2,8,1
7771,0,0,1,0,90000,4,4,2,1,1,0,0,0,18,1,2,6,1
7772,0,0,0,0,202500,1,4,1,1,1,0,0,0,18,2,0,8,1
7773,0,0,1,0,180000,4,4,1,1,1,1,1,0,10,2,2,8,3
7774,1,1,0,0,229500,4,2,1,0,1,0,0,0,8,2,1,8,1
7775,0,0,0,1,157500,4,4,1,1,1,1,1,0,14,3,2,7,3
7776,0,0,1,0,81000,4,4,1,1,1,0,0,0,11,2,1,5,1
7777,1,1,0,0,256500,1,1,1,1,1,0,1,0,18,2,2,8,2
7778,0,1,1,0,135000,0,1,1,1,1,0,0,0,8,2,2,7,1
7779,1,0,0,0,135000,4,4,2,1,1,0,0,0,8,1,2,7,1
7780,0,0,1,1,324000,2,1,1,1,1,0,0,0,10,3,2,8,1
7781,1,0,1,0,450000,0,4,1,1,1,0,0,0,16,2,1,8,1
7782,0,1,1,0,157500,0,1,3,1,1,0,0,0,12,1,2,7,1
7783,1,1,1,0,157500,4,4,1,1,1,0,0,0,8,2,2,7,1
7784,1,1,1,1,157500,0,4,1,1,1,1,1,0,4,3,1,7,3
7785,0,0,1,0,157500,1,4,1,1,1,0,1,0,18,2,2,7,2
7786,0,0,0,0,135000,1,4,4,1,1,0,0,0,18,1,2,7,1
7787,0,1,1,0,247500,4,4,1,1,1,0,0,1,18,2,2,8,1
7788,1,1,1,3,148500,2,4,1,1,1,0,1,0,4,5,2,7,2
7789,0,0,1,0,153000,1,1,1,1,1,0,1,0,18,2,1,7,2
7790,1,0,1,2,270000,4,4,3,1,1,0,0,0,8,3,2,8,1
7791,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,2,8,2
7792,1,1,0,0,247500,4,1,1,2,1,0,0,1,16,2,2,8,1
7793,0,0,1,0,67500,4,4,3,1,1,0,0,0,11,1,2,4,1
7794,0,0,1,2,360000,0,1,1,1,1,1,0,0,10,4,1,8,2
7795,1,0,0,1,270000,0,4,1,1,1,1,1,0,4,3,0,8,3
7796,0,0,1,0,135000,4,1,1,1,1,0,0,0,0,2,1,7,1
7797,1,0,0,1,135000,4,4,1,2,1,1,0,0,8,3,2,7,2
7798,1,1,0,0,225000,0,4,1,4,1,1,1,1,18,2,2,8,3
7799,0,0,1,0,67500,1,4,3,1,1,0,1,0,18,1,1,4,2
7800,0,0,1,1,54000,4,4,1,1,1,0,0,0,18,3,2,3,1
7801,1,1,1,0,157500,0,4,3,1,1,0,0,0,4,1,0,7,1
7802,1,0,0,0,247500,4,1,0,1,1,0,0,0,4,2,2,8,1
7803,0,0,1,0,112500,0,1,1,1,1,0,0,1,6,2,2,6,1
7804,0,1,0,1,135000,4,1,0,4,1,0,0,0,18,3,1,7,1
7805,0,1,1,1,157500,4,4,0,1,1,0,0,0,10,3,2,7,1
7806,0,0,1,0,180000,4,4,1,1,1,1,1,0,10,2,0,8,3
7807,1,1,1,0,126000,4,4,1,1,1,0,0,0,8,2,2,7,1
7808,0,0,1,0,180000,4,4,0,1,1,0,1,0,14,2,2,8,2
7809,0,1,1,0,175500,4,4,1,1,1,0,0,0,14,2,1,7,1
7810,1,1,1,0,202500,4,4,1,1,1,1,0,0,4,2,0,8,2
7811,0,1,1,0,225000,4,1,1,1,1,0,0,0,3,2,2,8,1
7812,1,1,1,1,225000,0,4,1,1,1,0,0,0,4,3,2,8,1
7813,0,1,1,1,112500,0,4,0,1,1,0,0,0,3,3,1,6,1
7814,0,0,1,1,382500,2,1,3,5,1,0,0,0,10,2,2,8,1
7815,0,0,1,3,180000,2,1,1,1,1,0,0,0,3,5,2,8,1
7816,0,1,0,2,144000,4,4,1,1,1,0,0,0,2,4,2,7,1
7817,0,0,1,1,270000,2,4,1,1,1,0,0,0,11,3,1,8,1
7818,0,0,1,0,202500,1,4,1,1,1,0,0,0,18,2,2,8,1
7819,0,0,1,0,157500,1,4,1,1,1,0,0,0,18,2,0,7,1
7820,0,0,1,1,121500,4,1,1,1,1,0,0,0,18,3,2,7,1
7821,1,1,1,1,270000,4,4,1,1,1,0,1,0,4,3,2,8,2
7822,0,0,1,2,202500,0,1,1,1,1,0,0,0,10,4,1,8,1
7823,0,0,1,1,90000,4,4,3,1,1,0,0,0,8,2,1,6,1
7824,0,0,1,0,157500,4,1,3,1,1,0,0,0,6,1,0,7,1
7825,0,0,1,1,360000,4,4,1,1,1,0,0,1,14,3,2,8,1
7826,1,0,0,0,279000,0,4,1,1,1,1,0,0,18,2,2,8,2
7827,0,0,0,0,144000,4,4,1,1,1,0,1,0,18,2,2,7,2
7828,1,0,0,0,360000,0,1,1,1,1,0,0,0,18,2,0,8,1
7829,0,1,0,0,292500,4,4,0,1,1,0,0,0,18,2,2,8,1
7830,1,1,1,0,157500,4,4,1,1,1,1,1,0,4,2,2,7,3
7831,1,0,1,0,315000,0,1,3,1,1,0,0,1,8,1,2,8,1
7832,0,1,0,0,270000,4,1,1,1,1,0,1,0,14,2,2,8,2
7833,0,1,0,0,157500,2,4,1,1,1,0,1,0,18,2,2,7,2
7834,1,1,1,0,157500,4,4,1,1,1,0,0,0,8,2,2,7,1
7835,1,1,1,0,180000,2,1,1,1,1,0,0,0,6,2,1,8,1
7836,0,1,0,0,315000,4,1,1,0,1,1,0,0,11,2,2,8,2
7837,1,1,1,0,112500,4,4,1,1,1,0,0,1,14,2,0,6,1
7838,0,0,0,0,112500,4,4,3,1,1,0,0,0,3,1,1,6,1
7839,0,0,1,0,157500,4,4,2,1,1,0,0,0,8,1,2,7,1
7840,1,1,1,0,216000,0,1,1,1,1,0,1,0,8,2,2,8,2
7841,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,0,7,1
7842,0,0,1,0,135000,0,4,0,1,1,1,0,0,2,2,2,7,2
7843,1,1,0,0,180000,4,4,3,5,1,0,0,0,18,1,1,8,1
7844,0,1,1,0,90000,1,4,4,1,1,0,0,0,18,1,1,6,1
7845,0,0,1,0,180000,1,4,4,1,1,0,0,0,18,1,2,8,1
7846,1,1,0,0,225000,4,4,1,1,1,1,0,0,18,2,2,8,2
7847,0,0,1,0,297000,0,4,3,4,1,0,0,0,8,1,1,8,1
7848,1,1,1,2,405000,0,4,1,1,1,0,0,0,10,4,2,8,1
7849,0,0,0,0,162000,0,4,1,1,1,1,0,0,3,2,1,7,2
7850,0,0,1,0,202500,0,4,4,2,1,0,1,0,1,1,2,8,2
7851,0,0,0,1,202500,4,4,2,1,1,0,0,0,8,2,2,8,1
7852,1,1,0,2,225000,4,4,1,1,1,1,0,0,10,4,2,8,2
7853,0,0,1,0,225000,4,1,4,1,1,1,0,0,14,1,2,8,2
7854,0,0,1,0,90000,2,4,2,1,1,0,0,0,18,1,2,6,1
7855,0,1,1,1,247500,0,4,2,1,1,0,0,0,0,2,0,8,1
7856,0,1,0,1,112500,0,4,1,3,1,0,0,0,0,3,2,6,1
7857,0,0,1,3,135000,4,4,1,1,1,0,0,0,14,5,2,7,1
7858,1,0,0,0,270000,1,4,1,1,1,0,0,0,18,2,2,8,1
7859,0,0,1,1,135000,4,4,1,1,1,1,1,0,8,3,0,7,3
7860,0,0,0,1,225000,1,4,1,2,1,0,0,0,18,3,2,8,1
7861,0,0,1,0,162000,0,3,1,1,1,0,0,0,18,2,2,7,1
7862,0,0,1,1,121500,4,4,1,1,1,0,1,0,14,3,1,7,2
7863,0,0,1,0,162000,4,1,1,1,1,0,1,0,18,2,2,7,2
7864,0,0,1,0,112500,1,4,1,1,1,0,0,0,18,2,1,6,1
7865,1,1,0,0,202500,4,4,1,1,1,0,1,1,3,2,0,8,2
7866,0,1,1,0,292500,4,1,3,1,1,0,0,0,10,1,0,8,1
7867,1,1,0,0,90000,0,4,1,1,1,1,1,0,8,2,1,6,3
7868,0,1,1,0,288000,4,1,1,1,1,0,1,1,10,2,2,8,2
7869,0,0,1,1,67500,2,4,1,1,1,1,0,0,14,3,1,4,2
7870,0,0,1,2,90000,4,4,1,1,1,0,0,0,18,4,2,6,1
7871,1,1,1,0,108000,1,4,1,1,1,0,0,0,18,2,1,6,1
7872,1,1,0,0,225000,4,4,1,1,1,0,0,0,4,2,2,8,1
7873,0,0,1,0,67500,1,4,1,1,1,0,0,0,18,2,2,4,1
7874,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,1,7,1
7875,0,0,1,1,180000,4,4,1,1,1,0,1,0,16,3,0,8,2
7876,0,0,1,1,157500,2,4,3,1,1,0,0,0,17,2,1,7,1
7877,0,1,1,0,180000,2,4,1,1,1,0,1,0,18,2,1,8,2
7878,0,1,1,0,202500,4,1,4,1,1,0,0,0,10,1,2,8,1
7879,0,0,0,0,61875,1,4,1,1,1,0,0,0,18,2,2,4,1
7880,1,1,1,1,225000,2,1,1,1,1,0,1,0,3,3,2,8,2
7881,0,1,1,0,112500,1,4,1,1,1,0,0,0,18,2,2,6,1
7882,1,0,0,0,225000,4,4,1,1,1,1,0,0,8,2,2,8,2
7883,1,1,1,1,189000,4,2,1,1,1,0,1,0,18,3,1,8,2
7884,0,1,1,0,45000,1,1,1,1,1,0,1,0,18,2,1,2,2
7885,1,1,1,0,225000,4,4,1,1,1,0,0,0,4,2,0,8,1
7886,0,0,0,0,157500,0,1,1,5,1,0,1,0,18,2,2,7,2
7887,0,1,0,0,157500,2,4,1,1,1,0,1,0,18,2,2,7,2
7888,1,1,0,2,315000,0,4,1,1,1,0,1,0,8,4,2,8,2
7889,1,1,1,0,157500,4,4,3,1,1,1,1,0,18,1,2,7,3
7890,0,1,1,1,202500,0,4,1,1,1,0,0,0,8,3,0,8,1
7891,0,0,0,1,81000,4,4,1,5,1,1,1,0,3,3,1,5,3
7892,1,0,0,1,247500,4,4,2,2,1,0,1,0,6,2,2,8,2
7893,1,1,0,1,90000,4,4,1,5,1,0,0,0,8,3,1,6,1
7894,0,0,0,1,90000,4,4,1,5,1,0,0,0,18,3,1,6,1
7895,0,0,1,2,67500,4,4,1,1,1,0,0,0,1,4,2,4,1
7896,1,0,1,0,202500,0,4,3,4,1,0,0,0,18,1,2,8,1
7897,1,1,1,0,315000,0,4,1,1,1,0,1,0,10,2,2,8,2
7898,0,0,1,0,157500,1,4,3,5,1,0,0,0,18,1,2,7,1
7899,0,0,1,1,112500,4,4,1,1,1,0,0,0,2,3,2,6,1
7900,0,0,1,0,81000,4,4,1,1,1,1,1,0,18,2,1,5,3
7901,1,1,1,0,360000,4,4,3,2,1,1,1,0,10,1,1,8,3
7902,1,1,0,0,135000,4,4,1,1,1,1,0,0,14,2,2,7,2
7903,1,0,1,0,157500,1,4,0,1,1,0,1,0,18,2,2,7,2
7904,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,2,7,1
7905,1,1,0,3,225000,4,1,1,1,1,1,0,1,6,5,0,8,2
7906,0,0,1,1,270000,4,4,1,1,1,1,1,0,13,3,2,8,3
7907,0,0,1,1,157500,0,1,0,1,1,0,0,0,10,3,1,7,1
7908,0,1,1,1,135000,0,1,0,1,1,0,1,0,0,3,2,7,2
7909,0,0,1,0,112500,4,1,1,1,1,0,0,0,0,2,1,6,1
7910,0,0,1,0,274500,4,1,0,1,1,1,0,0,18,2,0,8,2
7911,1,0,1,0,157500,4,4,1,1,1,0,0,0,8,2,0,7,1
7912,1,0,1,0,135000,4,4,3,1,1,1,0,0,8,1,1,7,2
7913,0,1,0,0,126000,2,2,3,1,1,1,0,0,3,1,2,7,2
7914,0,1,1,0,202500,4,4,1,1,1,1,1,0,3,2,2,8,3
7915,1,0,1,0,270000,0,4,1,1,1,0,0,0,4,2,2,8,1
7916,0,1,0,1,166500,0,4,0,1,1,0,0,0,14,3,2,7,1
7917,0,0,0,0,90000,4,4,3,1,1,0,0,0,3,1,2,6,1
7918,0,0,0,0,135000,0,1,1,5,1,0,0,1,3,2,2,7,1
7919,0,0,0,0,134419,0,1,3,1,1,1,0,0,18,1,2,7,2
7920,0,1,0,0,202500,0,2,2,1,1,0,1,1,0,1,1,8,2
7921,0,1,0,0,202500,0,4,1,1,1,0,0,0,14,2,2,8,1
7922,1,0,1,2,180000,4,4,1,1,1,1,1,0,8,4,2,8,3
7923,1,1,0,0,270000,0,4,1,1,1,1,0,1,4,2,2,8,2
7924,0,0,1,0,166500,4,1,0,5,1,1,0,0,3,2,0,7,2
7925,1,0,0,1,238500,0,4,3,0,1,0,0,0,16,2,2,8,1
7926,1,1,0,0,225000,4,1,0,4,1,1,0,0,10,2,0,8,2
7927,0,1,0,0,225000,0,4,1,1,1,0,0,0,3,2,2,8,1
7928,0,0,1,0,247500,0,4,1,1,1,0,0,0,11,2,2,8,1
7929,1,0,0,1,216000,0,1,2,1,1,0,0,0,8,2,2,8,1
7930,0,0,0,1,157500,4,1,1,1,1,0,1,0,14,3,0,7,2
7931,0,0,1,0,112500,1,4,1,1,1,0,0,0,18,2,2,6,1
7932,1,1,1,0,108000,4,4,2,5,1,1,0,0,3,1,2,6,2
7933,0,0,0,0,202500,4,4,1,1,1,0,0,0,14,2,2,8,1
7934,0,0,1,0,103500,2,4,4,1,1,0,1,0,3,1,2,6,2
7935,0,1,1,0,85500,4,1,1,1,1,0,1,0,3,2,2,5,2
7936,1,0,1,0,112500,1,4,4,1,1,0,0,0,18,1,2,6,1
7937,1,1,1,0,180000,2,1,1,1,1,0,0,0,6,2,2,8,1
7938,0,0,0,1,202500,2,1,2,1,1,0,0,0,3,2,2,8,1
7939,0,0,1,1,234000,4,4,3,1,1,0,0,0,3,2,1,8,1
7940,0,0,1,0,202500,1,4,4,1,1,0,0,0,18,1,2,8,1
7941,1,1,1,2,157500,4,4,1,1,1,1,1,0,8,4,0,7,3
7942,1,0,1,0,76500,1,4,1,1,1,0,1,0,18,2,2,5,2
7943,0,0,1,1,148500,4,4,1,1,1,0,0,0,6,3,2,7,1
7944,0,0,1,1,157500,4,4,2,1,1,0,0,0,10,2,2,7,1
7945,0,0,1,0,157500,4,4,0,1,1,0,0,0,14,2,2,7,1
7946,0,1,1,0,252000,4,4,1,1,1,0,0,0,11,2,1,8,1
7947,0,0,1,0,94500,1,4,1,1,1,0,0,0,18,2,2,6,1
7948,0,0,1,1,202500,0,4,1,1,1,0,0,0,18,3,2,8,1
7949,0,1,0,1,225000,0,1,0,5,1,0,1,1,0,3,2,8,2
7950,1,0,0,1,202500,0,1,1,1,1,1,0,0,3,3,0,8,2
7951,0,1,1,0,252000,4,4,1,1,1,0,0,0,11,2,1,8,1
7952,0,1,1,1,207000,0,4,1,1,1,0,1,0,18,3,1,8,2
7953,0,1,0,0,121500,4,4,1,1,1,1,0,0,11,2,1,7,2
7954,1,0,0,2,90000,4,4,1,5,1,1,0,0,9,4,2,6,2
7955,0,0,1,0,81000,4,4,0,1,1,0,0,0,18,2,0,5,1
7956,1,1,1,1,292500,4,4,1,5,1,0,0,0,8,3,2,8,1
7957,0,0,0,0,90000,4,4,0,1,1,1,0,0,17,2,2,6,2
7958,0,0,0,0,135000,1,4,1,1,1,0,0,0,18,2,1,7,1
7959,1,0,1,1,112500,4,4,1,1,1,0,0,0,4,3,2,6,1
7960,0,0,0,0,135000,2,1,1,1,1,1,0,0,0,2,2,7,2
7961,0,1,1,2,67500,4,1,1,1,1,0,0,0,18,4,2,4,1
7962,0,0,1,2,90000,4,1,1,1,1,0,1,0,3,4,2,6,2
7963,0,0,1,1,180000,0,1,1,1,1,0,0,0,10,3,2,8,1
7964,0,0,1,0,67500,1,4,1,1,1,0,1,0,18,2,1,4,2
7965,0,0,1,0,180000,4,4,2,1,1,0,0,1,8,1,1,8,1
7966,1,1,1,1,270000,1,4,1,1,1,0,0,0,18,3,2,8,1
7967,0,0,1,0,167400,1,4,1,1,1,0,0,0,18,2,1,7,1
7968,1,1,1,1,324000,4,1,1,1,1,1,1,0,6,3,2,8,3
7969,0,0,1,0,112500,1,4,1,1,1,0,0,0,18,2,1,6,1
7970,0,1,1,0,360000,1,4,1,2,1,0,0,0,18,2,2,8,1
7971,0,0,1,1,108000,4,4,1,1,1,0,1,0,14,3,0,6,2
7972,0,0,1,1,225000,0,1,1,1,1,1,1,0,17,3,1,8,3
7973,0,0,1,2,337500,2,1,1,1,1,1,0,1,10,4,0,8,2
7974,0,0,1,0,135000,1,4,1,1,1,0,0,0,18,2,2,7,1
7975,1,0,1,2,270000,4,4,1,1,1,1,0,0,8,4,2,8,2
7976,1,1,0,1,135000,4,1,1,1,1,0,0,0,8,3,1,7,1
7977,0,0,0,0,90000,4,4,1,1,1,0,0,0,11,2,2,6,1
7978,0,0,1,3,67500,0,4,1,1,1,1,1,0,14,5,1,4,3
7979,0,1,1,0,112500,4,4,1,1,1,0,0,0,14,2,1,6,1
7980,0,0,1,0,81000,1,4,2,1,1,0,1,0,18,1,2,5,2
7981,0,0,0,0,157500,2,4,3,5,1,0,0,0,11,1,2,7,1
7982,0,1,0,0,135000,2,4,1,1,1,0,1,0,10,2,2,7,2
7983,1,0,1,0,270000,4,1,1,1,1,0,1,0,10,2,2,8,2
7984,0,0,1,0,81000,4,4,1,1,1,1,1,0,11,2,2,5,3
7985,1,1,0,0,157500,4,4,1,1,1,0,0,0,8,2,0,7,1
7986,1,1,0,2,135000,4,4,1,5,1,0,0,0,18,4,2,7,1
7987,0,0,0,0,135000,4,1,1,1,1,1,0,0,8,2,2,7,2
7988,0,0,0,0,180000,4,2,4,1,1,1,1,0,3,1,2,8,3
7989,0,0,1,2,202500,2,4,1,0,1,0,0,0,6,4,2,8,1
7990,0,0,1,0,252000,1,4,1,1,1,0,0,0,18,2,2,8,1
7991,0,0,0,0,135000,0,4,2,2,1,0,0,0,18,1,2,7,1
7992,0,0,1,0,193500,2,1,1,1,1,0,0,0,3,2,0,8,1
7993,0,0,1,1,225000,4,4,3,1,1,0,0,0,3,2,2,8,1
7994,0,0,1,1,225000,0,4,1,1,1,0,0,0,13,3,2,8,1
7995,1,1,1,0,139500,4,4,2,1,1,0,0,0,6,1,1,7,1
7996,0,0,0,0,67500,4,4,1,1,1,0,1,0,8,2,1,4,2
7997,0,0,1,0,216000,4,4,1,1,1,1,1,1,6,2,0,8,3
7998,0,0,0,0,450000,4,4,1,1,1,0,0,0,8,2,1,8,1
7999,0,1,1,1,315000,2,1,1,1,1,0,0,0,3,3,0,8,1
8000,1,0,1,0,180000,0,4,2,1,1,0,0,0,8,1,2,8,1
8001,0,0,1,0,202500,4,4,4,1,1,0,0,0,3,1,2,8,1
8002,1,1,0,1,135000,4,4,1,1,1,0,1,0,8,3,2,7,2
8003,0,0,1,0,49500,1,4,4,1,1,0,1,0,18,1,0,2,2
8004,1,1,0,0,119250,4,4,0,1,1,0,0,1,4,2,0,7,1
8005,0,0,1,1,135000,0,1,1,1,1,0,0,0,6,3,2,7,1
8006,1,1,1,1,112500,4,4,1,1,1,0,0,0,8,3,2,6,1
8007,1,1,0,0,225000,2,1,1,0,1,0,1,0,10,2,2,8,2
8008,0,0,0,0,292500,0,4,2,1,1,0,0,0,18,1,2,8,1
8009,0,0,1,0,67500,1,4,3,1,1,0,0,0,18,1,2,4,1
8010,0,0,0,2,225000,4,4,1,5,1,0,0,0,14,4,2,8,1
8011,1,1,1,0,382500,4,1,2,1,1,1,1,0,10,1,1,8,3
8012,1,1,0,0,252000,4,1,1,1,1,1,1,0,8,2,2,8,3
8013,0,1,1,1,560250,4,4,3,1,1,0,0,0,14,2,1,8,1
8014,0,0,1,1,135000,0,2,1,1,1,1,1,1,3,3,2,7,3
8015,0,1,0,3,675000,4,4,1,1,1,0,0,0,10,5,2,8,1
8016,0,0,1,0,189000,4,4,1,1,1,0,0,1,14,2,2,8,1
8017,0,0,1,0,315000,0,4,1,1,1,0,0,0,3,2,0,8,1
8018,1,0,1,0,337500,4,4,1,1,1,0,0,0,4,2,2,8,1
8019,1,1,1,0,157500,4,4,0,1,1,0,0,0,4,2,2,7,1
8020,0,1,1,1,630000,4,4,1,1,1,0,0,0,18,3,0,8,1
8021,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,0,8,2
8022,1,1,0,0,292500,4,4,1,1,1,0,1,0,4,2,0,8,2
8023,0,0,1,0,162000,4,1,1,1,1,0,0,0,11,2,2,7,1
8024,1,0,1,0,180000,4,4,1,1,1,0,0,0,8,2,1,8,1
8025,0,0,1,0,204750,4,4,4,1,1,1,0,0,18,1,2,8,2
8026,1,0,0,0,202500,4,4,1,2,1,0,0,0,8,2,2,8,1
8027,0,0,1,0,225000,1,4,3,1,1,0,0,0,18,1,0,8,1
8028,0,0,0,0,67500,4,4,1,5,1,1,1,0,11,2,2,4,3
8029,0,1,1,1,135000,0,4,1,1,1,0,0,0,14,3,1,7,1
8030,1,1,1,0,184500,2,1,1,1,1,0,0,0,10,2,1,8,1
8031,1,1,1,0,225000,4,4,1,1,1,1,1,0,4,2,2,8,3
8032,0,0,1,0,135000,1,3,1,1,1,0,0,0,18,2,2,7,1
8033,1,0,1,0,360000,0,1,3,1,1,0,1,0,8,1,2,8,2
8034,0,0,0,0,117000,4,1,1,1,1,1,1,0,18,2,2,6,3
8035,1,1,1,0,315000,0,4,1,1,1,1,1,0,4,2,2,8,3
8036,0,1,1,0,135000,4,4,4,1,1,0,0,0,18,1,1,7,1
8037,0,0,1,2,135000,4,4,1,1,1,0,1,0,8,4,0,7,2
8038,0,0,1,0,112500,0,1,1,1,1,0,0,1,0,2,2,6,1
8039,0,0,1,0,90000,1,4,1,1,1,0,0,0,18,2,0,6,1
8040,0,0,1,0,202500,4,4,1,1,1,0,0,0,6,2,1,8,1
8041,0,0,1,0,99000,1,4,1,1,1,0,0,0,18,2,2,6,1
8042,0,0,1,2,135000,4,2,1,1,1,0,0,1,14,4,2,7,1
8043,1,1,1,0,247500,4,1,1,1,1,0,0,0,10,2,2,8,1
8044,0,0,0,0,135000,2,4,3,1,1,0,0,0,3,1,0,7,1
8045,1,0,1,3,202500,4,4,1,1,1,1,1,0,8,5,2,8,3
8046,1,1,0,0,184500,4,4,1,2,1,0,0,0,8,2,0,8,1
8047,1,0,1,0,54000,1,4,1,1,1,0,0,0,18,2,2,3,1
8048,1,0,0,0,265500,2,1,3,5,1,0,0,0,3,1,2,8,1
8049,0,0,1,0,90000,1,1,1,1,1,0,1,0,18,2,1,6,2
8050,0,0,1,0,202500,4,4,1,1,1,0,0,0,6,2,2,8,1
8051,1,0,1,1,135000,4,4,1,1,1,0,0,0,4,3,1,7,1
8052,0,1,1,0,315000,4,4,1,1,1,0,0,0,18,2,2,8,1
8053,1,1,1,0,180000,4,4,1,1,1,0,0,0,4,2,2,8,1
8054,1,0,1,2,135000,1,1,1,1,1,0,0,0,18,4,0,7,1
8055,0,0,1,0,135000,0,1,3,1,1,0,0,0,14,1,2,7,1
8056,1,1,0,2,157500,0,1,2,3,1,0,1,0,10,3,0,7,2
8057,0,0,1,0,135000,1,4,0,1,1,0,0,0,18,2,2,7,1
8058,0,0,1,0,112500,1,4,1,1,1,0,1,0,18,2,0,6,2
8059,1,0,0,1,225000,0,1,1,1,1,0,0,0,10,3,0,8,1
